x,y,z,chlorophyll,conductivity,depth,dissolved_oxygen(% Sat),dissolved_oxygen(mg/L),ammonia_nitrogen,salinity,algal_protein,total_dissolved_solids,turbidity,temperature,PH,longitude,latitude,PH(mv),gcj_lon,gcj_lat
13434810.75,3672150.888,-0.258,2.64,389.56,0.258,71.57,5.84,2.62,0.18,0.513,250.01,13.69,25.671,7.77,120.6869584,31.30291243,-125.87,120.691252,31.30084634
13434811,3672156.008,-0.258,2.54,402,0.258,71.6,5.84,2.63,0.19,0.493,257.99,13.19,25.672,7.77,120.6869606,31.30295173,-125.88,120.6912543,31.30088566
13434811.24,3672161.115,-0.258,2.68,397.81,0.258,71.6,5.84,2.63,0.19,0.523,255.3,13.45,25.672,7.77,120.6869628,31.30299093,-125.89,120.6912565,31.30092488
13434811.48,3672166.197,-0.258,2.54,398.53,0.258,71.62,5.84,2.63,0.19,0.513,255.76,13.68,25.672,7.78,120.6869649,31.30302994,-125.91,120.6912586,31.30096391
13434811.69,3672171.255,-0.258,2.5,398.72,0.258,71.65,5.84,2.63,0.19,0.543,255.88,14.44,25.672,7.78,120.6869668,31.30306876,-125.92,120.6912605,31.30100275
13434811.92,3672176.362,-0.258,2.46,398.7,0.258,71.7,5.85,2.63,0.19,0.613,255.87,14.39,25.672,7.78,120.6869689,31.30310796,-125.94,120.6912626,31.30104197
13434812.13,3672181.442,-0.257,2.4,397.27,0.257,71.75,5.85,2.63,0.19,0.653,254.95,14.44,25.673,7.78,120.6869708,31.30314695,-125.97,120.6912645,31.30108097
13434812.38,3672186.547,-0.257,2.32,391.72,0.257,71.81,5.86,2.63,0.18,0.643,251.38,11.42,25.674,7.78,120.686973,31.30318613,-126,120.6912667,31.30112017
13434812.62,3672191.685,-0.257,2.23,400.08,0.257,71.88,5.86,2.63,0.19,0.603,256.75,14.32,25.674,7.78,120.6869752,31.30322557,-126.03,120.6912689,31.30115963
13434812.9,3672196.814,-0.257,2.35,386.31,0.257,71.95,5.87,2.63,0.18,0.663,247.9,14.45,25.675,7.78,120.6869777,31.30326494,-126.05,120.6912714,31.30119902
13434813.19,3672201.902,-0.257,2.34,385.96,0.257,71.98,5.87,2.63,0.18,0.653,247.68,12.46,25.675,7.78,120.6869803,31.30330399,-126.08,120.691274,31.30123809
13434813.54,3672206.97,-0.257,2.44,401.66,0.257,72.04,5.87,2.63,0.19,0.613,257.76,13.46,25.675,7.78,120.6869834,31.30334289,-126.12,120.6912771,31.30127701
13434813.95,3672212.054,-0.257,2.47,400.92,0.257,72.08,5.88,2.63,0.19,0.643,257.28,15.69,25.675,7.78,120.6869871,31.30338191,-126.15,120.6912808,31.30131606
13434814.44,3672217.095,-0.257,2.5,400.52,0.257,72.11,5.88,2.63,0.19,0.633,257.03,11.93,25.675,7.78,120.6869915,31.3034206,-126.19,120.6912853,31.30135477
13434815.03,3672222.117,-0.257,2.57,391.07,0.257,72.13,5.88,2.63,0.18,0.603,250.96,12.54,25.674,7.78,120.6869968,31.30345915,-126.23,120.6912906,31.30139334
13434815.86,3672229.616,-0.257,2.69,398.51,0.257,72.14,5.88,2.63,0.19,0.603,255.74,15.25,25.674,7.78,120.6870043,31.30351671,-126.26,120.6912981,31.30145094
13434816.44,3672234.57,-0.257,2.73,387.08,0.257,72.15,5.88,2.63,0.18,0.593,248.4,14.23,25.674,7.78,120.6870095,31.30355473,-126.29,120.6913033,31.30148898
13434816.76,3672237.026,-0.257,2.67,392.49,0.257,72.18,5.89,2.63,0.18,0.593,251.88,14.73,25.674,7.78,120.6870124,31.30357358,-126.31,120.6913062,31.30150785
13434817.43,3672241.956,-0.257,2.96,393.37,0.257,72.17,5.88,2.63,0.18,0.613,252.44,12.41,25.674,7.78,120.6870184,31.30361142,-126.33,120.6913122,31.30154571
13434818.3,3672249.323,-0.257,2.83,393.04,0.257,72.2,5.89,2.63,0.18,0.533,252.23,11.9,25.674,7.78,120.6870262,31.30366797,-126.35,120.69132,31.3016023
13434818.81,3672254.29,-0.257,2.81,393.66,0.257,72.2,5.89,2.63,0.18,0.583,252.63,13,25.674,7.78,120.6870308,31.30370609,-126.37,120.6913247,31.30164044
13434819.16,3672259.22,-0.257,2.51,392.8,0.257,72.23,5.89,2.63,0.18,0.573,252.07,12.93,25.675,7.78,120.6870339,31.30374393,-126.39,120.6913278,31.3016783
13434819.46,3672264.081,-0.257,2.7,377.98,0.257,72.27,5.89,2.63,0.18,0.553,242.56,12.93,25.676,7.78,120.6870366,31.30378124,-126.4,120.6913305,31.30171563
13434819.76,3672268.9,-0.257,2.42,400.97,0.257,72.3,5.89,2.64,0.19,0.543,257.31,13.5,25.676,7.78,120.6870393,31.30381823,-126.41,120.6913332,31.30175264
13434819.93,3672271.332,-0.257,2.34,350.69,0.257,72.32,5.9,2.63,0.16,0.533,225.04,13.68,25.676,7.78,120.6870408,31.3038369,-126.41,120.6913347,31.30177132
13434820.57,3672278.647,-0.257,2.35,399.86,0.257,72.36,5.9,2.63,0.19,0.493,256.6,13.94,25.676,7.78,120.6870466,31.30389304,-126.42,120.6913405,31.30182749
13434821.13,3672283.525,-0.257,2.59,404.55,0.257,72.37,5.9,2.63,0.19,0.493,259.61,14.26,25.676,7.78,120.6870516,31.30393048,-126.43,120.6913455,31.30186496
13434821.81,3672288.367,-0.258,2.64,401.88,0.258,72.4,5.9,2.63,0.19,0.483,257.89,14.43,25.676,7.78,120.6870577,31.30396765,-126.45,120.6913516,31.30190215
13434822.54,3672293.174,-0.258,2.67,401.26,0.258,72.41,5.9,2.63,0.19,0.523,257.5,14.7,25.676,7.79,120.6870643,31.30400454,-126.47,120.6913583,31.30193907
13434823.29,3672297.956,-0.258,2.61,400.9,0.258,72.43,5.91,2.63,0.19,0.533,257.27,14.65,25.675,7.79,120.687071,31.30404125,-126.49,120.691365,31.3019758
13434824.04,3672302.808,-0.258,2.65,399,0.258,72.44,5.91,2.63,0.19,0.553,256.05,11.25,25.675,7.79,120.6870778,31.30407849,-126.51,120.6913718,31.30201307
13434824.81,3672307.678,-0.258,2.48,396.81,0.258,72.45,5.91,2.63,0.19,0.523,254.65,13.07,25.675,7.79,120.6870847,31.30411587,-126.52,120.6913787,31.30205048
13434825.54,3672311.987,-0.257,2.46,395.63,0.257,72.46,5.91,2.63,0.19,0.523,253.89,18.12,25.674,7.79,120.6870912,31.30414894,-126.53,120.6913852,31.30208357
13434827.94,3672314.572,-0.257,2.36,395.8,0.257,72.44,5.91,2.63,0.19,0.563,253.99,11.21,25.675,7.79,120.6871128,31.30416878,-126.55,120.6914069,31.30210346
13434831.84,3672317.226,-0.257,2.41,353.66,0.257,72.39,5.9,2.61,0.17,0.563,226.95,37.54,25.675,7.79,120.6871478,31.30418915,-126.55,120.6914419,31.3021239
13434834.6,3672319.019,-0.257,2.58,361.76,0.257,72.32,5.9,2.62,0.17,0.583,232.15,11.02,25.676,7.79,120.6871726,31.30420291,-126.55,120.6914668,31.30213771
13434837.32,3672320.72,-0.257,2.49,330.33,0.257,72.25,5.89,2.62,0.15,0.583,211.98,11.59,25.676,7.79,120.6871971,31.30421597,-126.55,120.6914913,31.30215082
13434839.54,3672322.487,-0.257,2.41,399.11,0.257,72.18,5.89,2.63,0.19,0.583,256.11,11.57,25.677,7.79,120.687217,31.30422953,-126.55,120.6915113,31.30216442
13434841.68,3672324.251,-0.257,2.38,402.04,0.257,72.11,5.88,2.63,0.19,0.553,257.99,11.51,25.678,7.79,120.6872362,31.30424307,-126.55,120.6915305,31.302178
13434843.95,3672326.36,-0.257,2.31,403.2,0.257,72.03,5.87,2.63,0.19,0.553,258.73,11.45,25.678,7.79,120.6872566,31.30425926,-126.53,120.691551,31.30219424
13434846.22,3672328.595,-0.257,2.22,403.59,0.257,71.96,5.87,2.63,0.19,0.523,258.97,11.51,25.679,7.79,120.687277,31.30427641,-126.5,120.6915714,31.30221143
13434848.4,3672330.888,-0.257,2.18,403.65,0.257,71.89,5.86,2.62,0.19,0.493,259.02,11.48,25.679,7.78,120.6872966,31.30429401,-126.46,120.691591,31.30222907
13434849.51,3672332.09,-0.257,2.18,402,0.257,71.81,5.86,2.62,0.19,0.493,257.96,11.5,25.679,7.78,120.6873066,31.30430324,-126.41,120.6916011,31.30223833
13434852.5,3672335.7,-0.257,2.13,403.19,0.257,71.69,5.85,2.62,0.19,0.463,258.72,11.61,25.678,7.78,120.6873334,31.30433095,-126.35,120.6916279,31.3022661
13434854.14,3672337.91,-0.257,2.12,400.74,0.257,71.54,5.83,2.62,0.19,0.453,257.16,11.54,25.677,7.78,120.6873482,31.30434791,-126.28,120.6916427,31.30228309
13434856.28,3672338.838,-0.256,2.1,401.65,0.256,71.37,5.82,2.62,0.19,0.443,257.74,11.62,25.676,7.78,120.6873674,31.30435503,-126.22,120.691662,31.30229025
13434858.68,3672339.489,-0.256,2.06,401.95,0.256,71.14,5.8,2.62,0.19,0.433,257.94,11.59,25.675,7.78,120.6873889,31.30436003,-126.15,120.6916835,31.30229529
13434861.27,3672339.652,-0.256,2.01,402.03,0.256,70.89,5.78,2.62,0.19,0.413,258.01,11.66,25.673,7.78,120.6874122,31.30436128,-126.02,120.6917069,31.30229658
13434864.19,3672339.798,-0.256,2.02,402.2,0.256,70.61,5.76,2.62,0.19,0.403,258.12,11.55,25.671,7.77,120.6874384,31.3043624,-125.89,120.6917331,31.30229775
13434867.09,3672340.483,-0.256,2.03,402.58,0.256,70.34,5.74,2.62,0.19,0.403,258.37,11.39,25.67,7.77,120.6874645,31.30436766,-125.74,120.6917593,31.30230306
13434869.69,3672341.247,-0.256,2.03,402.78,0.256,70.06,5.71,2.62,0.19,0.383,258.5,11.33,25.669,7.77,120.6874878,31.30437352,-125.59,120.6917826,31.30230896
13434872.37,3672341.497,-0.256,2.01,403.79,0.256,69.75,5.69,2.62,0.19,0.363,259.16,11.1,25.668,7.77,120.6875119,31.30437544,-125.42,120.6918068,31.30231093
13434875.2,3672342.121,-0.256,1.98,404.05,0.256,69.45,5.66,2.62,0.19,0.323,259.32,10.91,25.668,7.76,120.6875373,31.30438023,-125.23,120.6918322,31.30231577
13434877.95,3672342.917,-0.256,1.91,404.23,0.256,69.11,5.64,2.63,0.19,0.303,259.43,10.76,25.669,7.76,120.687562,31.30438634,-125.02,120.691857,31.30232192
13434880.66,3672343.447,-0.256,1.83,404.41,0.256,68.77,5.61,2.63,0.19,0.293,259.54,10.65,25.67,7.76,120.6875864,31.30439041,-124.81,120.6918814,31.30232604
13434883.4,3672343.971,-0.256,1.81,404.02,0.256,68.43,5.58,2.63,0.19,0.273,259.3,10.68,25.669,7.75,120.687611,31.30439443,-124.59,120.6919061,31.30233011
13434886.15,3672344.039,-0.255,1.83,403.65,0.255,68.16,5.56,2.63,0.19,0.263,259.07,10.78,25.667,7.75,120.6876357,31.30439495,-124.39,120.6919308,31.30233067
13434888.88,3672343.931,-0.255,1.79,403.53,0.255,67.91,5.54,2.63,0.19,0.263,259.01,10.68,25.663,7.75,120.6876602,31.30439412,-124.2,120.6919554,31.30232988
13434891.73,3672343.937,-0.255,1.81,403.66,0.255,67.63,5.52,2.63,0.19,0.243,259.11,10.59,25.66,7.74,120.6876858,31.30439417,-123.98,120.691981,31.30232998
13434894.73,3672343.875,-0.255,1.85,403.66,0.255,67.34,5.49,2.63,0.19,0.233,259.12,10.58,25.658,7.74,120.6877128,31.30439369,-123.76,120.6920081,31.30232955
13434897.83,3672343.69,-0.255,1.86,403.85,0.255,67.13,5.48,2.64,0.19,0.243,259.26,10.66,25.656,7.73,120.6877406,31.30439227,-123.55,120.6920359,31.30232818
13434900.94,3672343.406,-0.255,1.83,404.06,0.255,67.07,5.47,2.64,0.19,0.253,259.4,10.69,25.653,7.73,120.6877686,31.30439009,-123.38,120.692064,31.30232605
13434904.02,3672342.986,-0.255,1.77,404.64,0.255,66.87,5.45,2.64,0.19,0.243,259.78,10.58,25.652,7.73,120.6877962,31.30438687,-123.18,120.6920916,31.30232288
13434907.08,3672342.436,-0.255,1.78,405.08,0.255,66.52,5.43,2.64,0.19,0.233,260.05,10.41,25.655,7.72,120.6878237,31.30438265,-122.98,120.6921192,31.30231871
13434910.11,3672341.832,-0.255,1.79,405.19,0.255,66.18,5.4,2.64,0.19,0.223,260.1,10.32,25.658,7.72,120.6878509,31.30437801,-122.77,120.6921465,31.30231411
13434912.97,3672341.176,-0.255,1.81,405.17,0.255,65.87,5.37,2.65,0.19,0.223,260.08,10.33,25.661,7.72,120.6878766,31.30437298,-122.54,120.6921722,31.30230913
13434915.47,3672340.099,-0.255,1.84,405.15,0.255,65.58,5.35,2.65,0.19,0.213,260.05,10.33,25.663,7.71,120.6878991,31.30436471,-122.32,120.6921947,31.3023009
13434917.94,3672338.737,-0.255,1.93,405.33,0.255,65.15,5.31,2.65,0.19,0.223,260.16,10.29,25.666,7.71,120.6879213,31.30435426,-122.07,120.692217,31.30229048
13434920.48,3672337.557,-0.255,1.94,405.31,0.255,64.73,5.28,2.65,0.19,0.223,260.13,10.19,25.67,7.7,120.6879441,31.3043452,-121.8,120.6922398,31.30228146
13434922.65,3672336.125,-0.255,1.94,405.33,0.255,64.47,5.26,2.66,0.19,0.223,260.12,10.27,25.672,7.7,120.6879636,31.30433421,-121.56,120.6922594,31.3022705
13434924.42,3672334.115,-0.256,1.91,405.5,0.256,64.28,5.24,2.66,0.19,0.203,260.22,10.4,25.674,7.7,120.6879795,31.30431878,-121.36,120.6922753,31.3022551
13434925.5,3672331.697,-0.255,1.9,405.53,0.255,64.15,5.23,2.66,0.19,0.193,260.23,10.43,25.677,7.69,120.6879892,31.30430022,-121.16,120.692285,31.30223655
13434925.88,3672328.867,-0.256,1.85,405.47,0.256,64.06,5.22,2.67,0.19,0.193,260.18,10.46,25.679,7.69,120.6879926,31.3042785,-120.93,120.6922884,31.30221482
13434925.59,3672326.2,-0.256,1.8,405.39,0.256,64.02,5.22,2.67,0.19,0.193,260.12,10.47,25.68,7.68,120.68799,31.30425803,-120.72,120.6922858,31.30219434
13434924.53,3672324.351,-0.256,1.77,405.35,0.256,64.01,5.22,2.67,0.19,0.193,260.09,10.47,25.682,7.68,120.6879805,31.30424384,-120.54,120.6922763,31.30218013
13434922.46,3672324.078,-0.256,1.82,405.58,0.256,64.03,5.22,2.67,0.19,0.183,260.23,10.48,25.684,7.68,120.6879619,31.30424174,-120.45,120.6922577,31.30217799
13434919.49,3672324.386,-0.256,1.79,405.45,0.256,64.06,5.22,2.67,0.19,0.183,260.15,10.43,25.684,7.68,120.6879352,31.30424411,-120.37,120.6922309,31.30218032
13434916.33,3672324.575,-0.256,1.79,405.34,0.256,64.11,5.23,2.67,0.19,0.173,260.07,10.28,25.685,7.68,120.6879068,31.30424556,-120.29,120.6922025,31.30218172
13434913.32,3672324.722,-0.256,1.75,405.51,0.256,64.18,5.23,2.68,0.19,0.173,260.18,10.22,25.685,7.68,120.6878798,31.30424669,-120.23,120.6921754,31.3021828
13434910.17,3672325.185,-0.256,1.77,405.6,0.256,64.3,5.24,2.68,0.19,0.183,260.23,10.18,25.686,7.68,120.6878515,31.30425024,-120.2,120.692147,31.3021863
13434906.72,3672325.902,-0.256,1.69,404.73,0.256,64.42,5.25,2.68,0.19,0.183,259.68,10.17,25.686,7.67,120.6878205,31.30425574,-120.18,120.692116,31.30219174
13434903.3,3672326.969,-0.256,1.66,403.4,0.256,64.56,5.26,2.68,0.19,0.183,258.82,10.16,25.686,7.67,120.6877898,31.30426393,-120.18,120.6920852,31.30219988
13434900.22,3672328.223,-0.256,1.64,402.3,0.256,64.72,5.28,2.68,0.19,0.203,258.12,10.15,25.686,7.68,120.6877621,31.30427356,-120.2,120.6920575,31.30220946
13434897.15,3672328.378,-0.256,1.68,401.65,0.256,64.92,5.29,2.68,0.19,0.193,257.7,10.54,25.686,7.68,120.6877345,31.30427475,-120.23,120.6920298,31.3022106
13434894.02,3672327.255,-0.256,1.65,400.53,0.256,65.16,5.31,2.68,0.19,0.213,256.98,10.89,25.686,7.68,120.6877064,31.30426613,-120.28,120.6920017,31.30220193
13434891.18,3672325.614,-0.256,1.74,397.66,0.256,65.46,5.34,2.68,0.19,0.233,255.14,11.07,25.685,7.68,120.6876809,31.30425353,-120.36,120.6919761,31.30218928
13434888.29,3672323.582,-0.256,1.8,350.05,0.256,65.85,5.37,2.67,0.16,0.233,224.59,11.22,25.684,7.68,120.6876549,31.30423794,-120.45,120.69195,31.30217363
13434885.45,3672321.451,-0.256,1.89,393.53,0.256,66.33,5.41,2.67,0.18,0.243,252.5,11.42,25.683,7.68,120.6876294,31.30422158,-120.61,120.6919245,31.30215722
13434882.68,3672319.787,-0.256,1.97,398.38,0.256,66.85,5.45,2.67,0.19,0.243,255.62,11.55,25.682,7.69,120.6876045,31.30420881,-120.84,120.6918995,31.3021444
13434879.73,3672318.17,-0.256,2.06,355.39,0.256,67.5,5.5,2.67,0.17,0.273,228.04,11.8,25.681,7.69,120.687578,31.3041964,-121.12,120.691873,31.30213194
13434876.41,3672316.926,-0.256,2.07,396.04,0.256,68.17,5.56,2.67,0.19,0.303,254.13,11.68,25.679,7.7,120.6875482,31.30418685,-121.45,120.6918431,31.30212233
13434872.95,3672316.24,-0.256,2.06,395.36,0.256,68.79,5.61,2.66,0.19,0.313,253.7,11.9,25.678,7.7,120.6875171,31.30418158,-121.79,120.691812,31.302117
13434869.43,3672316.073,-0.256,2.09,387.15,0.256,69.36,5.66,2.66,0.18,0.343,248.44,11.91,25.677,7.71,120.6874855,31.3041803,-122.16,120.6917803,31.30211566
13434865.92,3672316.426,-0.256,2.18,405,0.256,69.82,5.69,2.66,0.19,0.353,259.9,11.96,25.675,7.72,120.687454,31.30418301,-122.53,120.6917487,31.30211832
13434862.69,3672316.897,-0.255,2.18,401.17,0.255,70.2,5.72,2.66,0.19,0.343,257.45,12.07,25.675,7.72,120.687425,31.30418663,-122.9,120.6917197,31.30212189
13434859.18,3672316.809,-0.255,2.28,398.76,0.255,70.47,5.75,2.65,0.19,0.393,255.9,12.28,25.674,7.73,120.6873934,31.30418595,-123.27,120.691688,31.30212115
13434855.61,3672316.276,-0.255,2.28,405.41,0.255,70.65,5.76,2.65,0.19,0.413,260.17,12.15,25.674,7.74,120.6873614,31.30418186,-123.63,120.691656,31.302117
13434852.23,3672315.39,-0.255,2.28,381.65,0.255,70.8,5.77,2.64,0.18,0.423,244.92,12.27,25.674,7.74,120.687331,31.30417506,-123.96,120.6916255,31.30211014
13434849.27,3672314.051,-0.255,2.28,395.63,0.255,70.93,5.78,2.64,0.19,0.443,253.89,12.22,25.674,7.75,120.6873044,31.30416478,-124.26,120.6915988,31.30209981
13434846.6,3672312.611,-0.255,2.25,403.86,0.255,71.05,5.79,2.64,0.19,0.423,259.17,12.07,25.674,7.75,120.6872804,31.30415373,-124.51,120.6915748,31.30208871
13434843.47,3672312.519,-0.255,2.2,398.99,0.255,71.18,5.8,2.64,0.19,0.423,256.05,12.08,25.674,7.75,120.6872523,31.30415302,-124.73,120.6915466,31.30208795
13434840.64,3672313.742,-0.255,2.26,399.75,0.255,71.29,5.81,2.64,0.19,0.453,256.53,12.07,25.675,7.76,120.6872269,31.30416241,-124.89,120.6915212,31.3020973
13434837.85,3672315.782,-0.255,2.27,398.9,0.255,71.38,5.82,2.63,0.19,0.473,255.98,11.88,25.675,7.76,120.6872018,31.30417807,-125.05,120.691496,31.30211292
13434835.08,3672317.677,-0.255,2.22,398.72,0.255,71.46,5.83,2.63,0.19,0.483,255.87,12.16,25.675,7.76,120.6871769,31.30419261,-125.16,120.6914711,31.30212742
13434832.35,3672318.533,-0.255,2.31,397.87,0.255,71.54,5.83,2.63,0.19,0.493,255.32,12.29,25.676,7.76,120.6871524,31.30419918,-125.28,120.6914465,31.30213394
13434829.86,3672318.83,-0.255,2.3,396.09,0.255,71.62,5.84,2.63,0.19,0.503,254.17,12.15,25.677,7.77,120.68713,31.30420146,-125.38,120.6914241,31.30213618
13434827.28,3672319.029,-0.255,2.28,395.29,0.255,71.69,5.84,2.62,0.19,0.523,253.66,12.1,25.677,7.77,120.6871069,31.30420299,-125.49,120.691401,31.30213767
13434824.71,3672318.883,-0.255,2.2,394.92,0.255,71.77,5.85,2.62,0.19,0.543,253.42,12.13,25.678,7.77,120.6870838,31.30420187,-125.59,120.6913778,31.30213651
13434822.47,3672318.311,-0.255,2.25,396.12,0.255,71.83,5.86,2.62,0.19,0.563,254.18,12.17,25.678,7.77,120.6870637,31.30419748,-125.69,120.6913577,31.30213208
13434820.05,3672317.684,-0.255,2.14,397.68,0.255,71.86,5.86,2.62,0.19,0.583,255.19,12.17,25.678,7.77,120.6870419,31.30419267,-125.77,120.6913358,31.30212723
13434817.59,3672317.346,-0.255,2.15,398.88,0.255,71.87,5.86,2.62,0.19,0.583,255.96,12.21,25.677,7.77,120.6870198,31.30419007,-125.85,120.6913137,31.30212459
13434815.55,3672317.993,-0.255,2.21,401.33,0.255,71.84,5.86,2.62,0.19,0.593,257.54,12.14,25.676,7.78,120.6870015,31.30419504,-125.93,120.6912953,31.30212953
13434814.27,3672318.66,-0.255,2.26,403.52,0.255,71.81,5.86,2.62,0.19,0.623,258.95,12.25,25.675,7.78,120.68699,31.30420016,-126,120.6912838,31.30213463
13434812.87,3672318.904,-0.255,2.44,405.18,0.255,71.74,5.85,2.62,0.19,0.703,260.03,12.48,25.673,7.78,120.6869774,31.30420203,-126.07,120.6912712,31.30213648
13434812.06,3672318.271,-0.255,2.61,405.34,0.255,71.64,5.84,2.62,0.19,0.863,260.14,13.36,25.671,7.78,120.6869701,31.30419717,-126.13,120.6912639,31.3021316
13434811.87,3672317.265,-0.255,2.87,405.25,0.255,71.56,5.84,2.62,0.19,1.053,260.09,14.33,25.668,7.78,120.6869684,31.30418945,-126.2,120.6912622,31.30212387
13434812.42,3672316.243,-0.255,3.04,405.38,0.255,71.52,5.83,2.62,0.19,1.133,260.19,14.7,25.665,7.78,120.6869734,31.30418161,-126.25,120.6912672,31.30211604
13434813.35,3672314.749,-0.255,3.16,405.41,0.255,71.53,5.83,2.62,0.19,1.173,260.22,14.74,25.663,7.78,120.6869817,31.30417014,-126.3,120.6912755,31.30210458
13434814.26,3672313.797,-0.255,3.11,405.41,0.255,71.55,5.84,2.62,0.19,1.183,260.23,14.01,25.663,7.78,120.6869899,31.30416283,-126.35,120.6912837,31.30209728
13434814.87,3672313.076,-0.255,2.97,405.46,0.255,71.58,5.84,2.62,0.19,1.173,260.25,17.01,25.663,7.78,120.6869954,31.3041573,-126.41,120.6912892,31.30209176
13434815.36,3672312.5,-0.255,2.7,405.5,0.255,71.67,5.85,2.62,0.19,1.163,260.28,12.95,25.664,7.79,120.6869998,31.30415288,-126.49,120.6912936,31.30208735
13434815.65,3672312.04,-0.254,2.49,405.41,0.254,71.78,5.85,2.62,0.19,1.153,260.21,12.27,25.666,7.79,120.6870024,31.30414935,-126.57,120.6912962,31.30208382
13434815.85,3672311.656,-0.254,2.37,405.46,0.254,71.84,5.86,2.62,0.19,1.083,260.23,12.25,25.668,7.79,120.6870042,31.3041464,-126.66,120.691298,31.30208087
13434816.52,3672310.594,-0.254,2.3,405.44,0.254,71.87,5.86,2.62,0.19,0.973,260.2,12.37,25.67,7.79,120.6870102,31.30413825,-126.73,120.6913041,31.30207273
13434817.11,3672309.338,-0.254,2.23,405.45,0.254,71.89,5.86,2.62,0.19,0.753,260.2,12.48,25.672,7.79,120.6870155,31.30412861,-126.77,120.6913094,31.3020631
13434818.54,3672307.665,-0.254,2.17,405.44,0.254,71.94,5.87,2.62,0.19,0.613,260.19,12.28,25.673,7.79,120.6870284,31.30411577,-126.81,120.6913223,31.30205028
13434820.8,3672306.585,-0.254,2.21,405.37,0.254,71.99,5.87,2.62,0.19,0.533,260.14,12.3,25.674,7.79,120.6870487,31.30410748,-126.83,120.6913426,31.30204202
13434823.29,3672306.193,-0.254,2.26,405.46,0.254,72.02,5.87,2.62,0.19,0.503,260.2,12.11,25.675,7.79,120.687071,31.30410447,-126.84,120.691365,31.30203905
13434825.8,3672306.491,-0.254,2.24,405.51,0.254,72.06,5.88,2.62,0.19,0.493,260.23,11.99,25.675,7.79,120.6870936,31.30410676,-126.84,120.6913876,31.30204138
13434828.42,3672307.282,-0.254,2.28,405.5,0.254,72.11,5.88,2.62,0.19,0.483,260.22,11.95,25.676,7.79,120.6871171,31.30411283,-126.84,120.6914112,31.3020475
13434831.07,3672308.045,-0.254,2.29,405.36,0.254,72.14,5.88,2.62,0.19,0.453,260.12,11.78,25.677,7.79,120.6871409,31.30411868,-126.82,120.691435,31.30205339
13434835.37,3672308.769,-0.254,2.3,309.03,0.254,72.12,5.88,2.61,0.14,0.493,198.31,13.83,25.677,7.79,120.6871795,31.30412424,-126.76,120.6914737,31.30205902
13434838.7,3672308.609,-0.254,2.29,366.63,0.254,72.1,5.88,2.61,0.17,0.513,235.27,14.6,25.678,7.79,120.6872095,31.30412301,-126.69,120.6915038,31.30205785
13434841.01,3672306.274,-0.254,2.29,405.89,0.254,72.08,5.88,2.62,0.19,0.513,260.46,14.67,25.678,7.79,120.6872302,31.30410509,-126.61,120.6915245,31.30203996
13434840.68,3672303.405,-0.254,2.35,406.09,0.254,72.07,5.88,2.62,0.19,0.513,260.58,14.77,25.677,7.79,120.6872272,31.30408307,-126.55,120.6915215,31.30201793
13434838.27,3672303.014,-0.254,2.28,405.58,0.254,72.07,5.88,2.62,0.19,0.523,260.26,14.86,25.676,7.79,120.6872056,31.30408007,-126.55,120.6914998,31.30201489
13434837.36,3672304.351,-0.254,2.25,405.86,0.254,72.08,5.88,2.62,0.19,0.533,260.45,15.04,25.675,7.79,120.6871974,31.30409033,-126.57,120.6914916,31.30202513
13434835.86,3672307.25,-0.255,2.2,405.37,0.255,72.09,5.88,2.62,0.19,0.513,260.14,10.65,25.675,7.79,120.6871839,31.30411258,-126.55,120.6914781,31.30204737
13434832.91,3672309.65,-0.255,2.14,404.41,0.255,72.11,5.88,2.62,0.19,0.533,259.52,37.32,25.674,7.79,120.6871574,31.304131,-126.53,120.6914515,31.30206575
13434829.49,3672311.982,-0.255,2.15,365.05,0.255,72.12,5.88,2.6,0.17,0.573,234.27,25.37,25.674,7.79,120.6871267,31.3041489,-126.5,120.6914208,31.3020836
13434825.67,3672312.978,-0.255,2.23,385.8,0.255,72.12,5.88,2.6,0.18,0.613,247.58,32.68,25.675,7.79,120.6870924,31.30415655,-126.47,120.6913864,31.30209119
13434822.15,3672314.154,-0.255,2.3,401.36,0.255,72.1,5.88,2.61,0.19,0.583,257.56,12.26,25.676,7.78,120.6870608,31.30416557,-126.43,120.6913548,31.30210015
13434819.49,3672315.969,-0.255,2.37,404.51,0.255,72.05,5.87,2.61,0.19,0.563,259.57,12.95,25.677,7.78,120.6870369,31.3041795,-126.4,120.6913308,31.30211405
